
                        S T E P       1


                                INCREMENT     5


 forces (fx,fy,fz) for set NBOT and time  0.5000000E+01

      3231 -4.069003E-02 -3.105213E-02  6.346411E-02
      3235 -4.513144E-02 -6.058532E-02  1.221427E-01
      3236 -4.295067E-02 -6.723499E-02  1.191563E-01
      3240 -2.271338E-01 -4.528986E-01  3.471903E-01
      3241 -1.052570E-01 -2.913682E-01  2.686515E-01
      3245 -2.493209E-01 -7.434903E-01  7.444200E-01
      3250 -2.999069E-01 -1.870871E+00  1.382488E+00
      3269  4.780066E-01  3.754410E+00 -7.443789E+00
      3275  9.864270E+00  1.758239E+01 -2.052247E+01
      3277  6.026663E+00  1.200734E+01 -1.409538E+01
      5644 -2.763190E+01 -2.047772E+01  3.775962E+01
      5645 -1.161071E+01 -5.160457E+00  2.025392E+01
      5649  9.345488E+00 -2.125911E+01  2.378776E+01
      5650 -2.719919E+01 -2.097616E+01  3.464884E+01
      5652  5.895092E+00  2.402841E+01 -3.640160E+01
      5653  1.080509E+01  3.204108E+01 -5.464222E+01
      5654 -5.382576E+00  5.304098E+00 -1.063650E+01
      5655 -4.440767E+00  2.226944E+01 -6.508767E+01
      5656 -3.117041E+00 -3.784164E-01  5.837379E+00
      5657  1.561067E+00  6.262477E-01 -2.020961E+00
      5658 -2.456376E+01 -1.567642E+01  6.122577E+01
      5924  8.313386E+00  6.080823E+01 -1.019902E+02
      5925  6.381606E+00  8.239265E+00 -5.614885E+01
      6030 -8.438384E+00  3.551793E-01 -2.630920E+00
      6031 -1.108579E+01  1.093066E+01 -1.581841E+01
      6032 -1.975916E+01  7.998573E+00  5.397521E+00
      6033  6.051746E+01  1.532180E+01 -9.989014E+01
      6402 -8.044888E+00  3.925768E+00  1.293553E+01
      6688 -6.239143E+01 -1.275018E+02  2.881958E+02
      6869  1.960239E+02  3.049606E+01 -6.566052E+01
      6875 -1.764538E+01 -1.634088E+00  5.339215E+01
      6964 -2.068712E+01 -2.539437E+01  8.147065E+01
     10794 -2.535827E-09  2.662711E-08  2.127528E-08
     10795  1.963996E-09  2.811150E-08  1.688461E-08
     10796 -5.125965E-05 -2.153555E-05  4.375841E-05
     10797 -5.780595E-05 -2.191409E-04  2.482936E-04
     10798 -8.996034E-07 -4.126671E-07 -1.026935E-06
     10799 -2.647719E-03  2.538961E-04  1.127391E-03
     10800 -9.936468E-06 -1.637045E-06 -9.638819E-06
     10801  1.656708E-07  1.331217E-07 -1.148345E-07
     10802 -4.913678E-03 -6.106445E-03 -6.303714E-03
     10803  2.174465E-05 -6.162570E-05 -3.502647E-05
     10804 -5.344114E-02 -6.582498E-02 -3.320862E-03
     10805 -1.482274E-01 -1.860744E-01  1.814293E-03
     10806 -2.507385E-01 -2.077633E-01  2.515031E-01
     10807  1.197781E-07 -2.393085E-07 -2.881471E-08
     10808 -1.396533E+00 -1.592695E-01  5.807001E-01
     10809  2.092118E-04 -5.461489E-05  1.209165E-05
     10810  1.873196E-03 -2.709034E-03 -1.324321E-03
     10811  2.154314E-02  2.170268E-03 -1.113937E-03
     10812 -1.571651E-06 -1.494838E-06 -7.129609E-08
     10813  2.318676E-04 -1.907366E-04 -9.664117E-05
     10814 -4.187388E-05  5.118428E-06  1.664908E-05
     10815 -4.504944E-07  1.565044E-08  5.274616E-08
     10816 -3.458195E-07  7.276748E-08  5.574474E-08
     10817  1.093604E-04  4.679867E-05 -2.066162E-05
     10818  1.630409E-05  8.738726E-06 -1.827033E-05
     10819 -5.839711E-05  2.032439E-04  1.529672E-04
     10820  2.302743E-06 -3.475773E-07 -2.431200E-06
     10821 -5.248140E-04 -1.709536E-05  1.169362E-03
     10822  1.385662E-06 -4.988022E-06  1.072685E-06
     10823  1.082112E-01  2.710996E-01  4.340292E-02
     10824 -9.294742E+00  1.091722E+00  4.328673E+00
     10825  5.565453E-02  6.033825E-02  5.337208E-03
     10826 -4.165103E-03 -4.127029E-03  3.281463E-03
     10827 -2.051778E-07 -2.142481E-08 -2.355546E-07
     10828  8.968914E-07 -1.717792E-05 -9.900555E-06
